trip_id,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude,trip_start_timestamp,Trip_End_Timestamp,Trip_Seconds,Trip_Miles
9ed5c505d1181462094364129c92538968fd3b08,41.97907082,-87.90303966100001,41.877406123,-87.62197165200001,2019-06-16T08:00:00.000,2019-06-16 08:30:00,1739.0,17.3
2947aae6df03e61e552532fcef0fa4eb4538d09d,41.706587882,-87.623366512,41.874005383000004,-87.66351755,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1428.0,15.39
43b3b718734294df92eaf590535a2ad8887b57d3,41.878865584,-87.625192142,41.899602111,-87.633308037,2019-06-16T08:00:00.000,2019-06-16 08:00:00,284.0,1.21
d7b853a2b33086f8910670fd468d3e0042f0711d,41.877406123,-87.62197165200001,41.97907082,-87.90303966100001,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1275.0,18.43
bf2c88fb0191dfafc1fe5b715c48fe451a34dc3e,41.944226601,-87.655998182,41.878865584,-87.625192142,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1137.0,6.25
bf2fbcecf9c70b733805a81aaebf14ca5cb5b372,41.884987192,-87.620992913,41.97907082,-87.90303966100001,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1500.0,19.1
50e4c3cddfff666b4b0d7cc5c1d2498bc81e3a79,41.877406123,-87.62197165200001,41.879255084,-87.642648998,2019-06-16T08:00:00.000,2019-06-16 08:00:00,231.0,0.7
5ece91038dbca1457ac83ce86f135f163ee77b42,41.892507781,-87.626214906,41.785998518,-87.750934289,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1197.0,12.94
61ab64d596b6ac81d8caf691d8ed6cc950359c29,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T08:00:00.000,2019-06-16 08:00:00,300.0,1.3
911be9eaef837760b97777bfde25d17065cbe1b4,41.980264315,-87.913624596,41.986711799999995,-87.663416405,2019-06-16T08:00:00.000,2019-06-16 08:45:00,2280.0,14.7
832364eee2b630e762f335657890eeb9d1247018,41.901206994,-87.676355989,41.901206994,-87.676355989,2019-06-16T08:00:00.000,2019-06-16 08:00:00,0.0,0.0
2ed566b3a123eb1fc2e0eed089d4197046d782d2,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T08:00:00.000,2019-06-16 08:00:00,420.0,0.0
25a07ea73398ebf0dd2fdf98de72b8eaaef2b064,41.890922026,-87.618868355,41.891971508000005,-87.612945414,2019-06-16T08:00:00.000,2019-06-16 08:00:00,540.0,1.3
f4e0526b7718f0a38f5b41a8c6ee9e1fbb80e00c,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T08:00:00.000,2019-06-16 08:00:00,559.0,0.78
cf405ad2185008e45b3b005418a523da1b6ade8a,41.899602111,-87.633308037,41.980264315,-87.913624596,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1222.0,17.29
612c3918b11ae39dea2c8bbbb3a04f6cf6c6c6ab,41.944226601,-87.655998182,41.874005383000004,-87.66351755,2019-06-16T08:00:00.000,2019-06-16 08:15:00,960.0,6.0
e06144ff55f6b498b18f6fa0827fe456d424a871,41.880994471,-87.632746489,41.879255084,-87.642648998,2019-06-16T08:00:00.000,2019-06-16 08:00:00,240.0,0.6
e73a8bee58e842eebb6cf5ab056082a11c079212,41.878865584,-87.625192142,41.922686284,-87.649488729,2019-06-16T08:00:00.000,2019-06-16 08:30:00,1620.0,9.4
7941c5efbbfc05a43c487d7e63e74c27052bb281,41.97907082,-87.90303966100001,41.89503345,-87.61971067200001,2019-06-16T08:00:00.000,2019-06-16 08:30:00,1419.0,17.04
f8dc80d422b11362be71ebef7fb7b79fa26051b2,41.968069,-87.72155906299999,41.899602111,-87.633308037,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1020.0,7.6
bda606010060466eaafc4fe7c0eadd353f34e8fd,41.899602111,-87.633308037,41.975170943,-87.687515515,2019-06-16T08:00:00.000,2019-06-16 08:30:00,1257.0,8.02
34b27cf25fdfeac86bf5ff8aab9bb3a363ed126b,41.899602111,-87.633308037,41.899602111,-87.633308037,2019-06-16T08:00:00.000,2019-06-16 08:00:00,118.0,0.27
2df46990bca7e1e26a2d8ecf0a53a114c8c3bd4e,41.898331794,-87.620762865,41.879255084,-87.642648998,2019-06-16T08:00:00.000,2019-06-16 08:15:00,525.0,2.06
2ebdcfb9b35da57b0cf48d0c7059cf98974031bf,41.980264315,-87.913624596,41.878865584,-87.625192142,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1385.0,18.2
5fff0d8786e1564dd39f5598b9cbba2d62b8696f,41.880994471,-87.632746489,41.879255084,-87.642648998,2019-06-16T08:00:00.000,2019-06-16 08:15:00,420.0,1.1
b3199a142621e1d2cf0933eba6bf02448d3975cc,42.009622881,-87.67016685700001,41.983636307,-87.723583185,2019-06-16T08:00:00.000,2019-06-16 08:00:00,712.0,3.42
3ee7ab02095f7efaa9f71b2d9ef36cddb5118fe5,41.874005383000004,-87.66351755,41.899602111,-87.633308037,2019-06-16T08:00:00.000,2019-06-16 08:15:00,689.0,2.63
f45312aa839b4d6f5846e3a81b0bac82a55d8154,41.884987192,-87.620992913,41.892507781,-87.626214906,2019-06-16T08:00:00.000,2019-06-16 08:00:00,605.0,1.95
776210d57a12ddfe27411c6a720e31ac496d24b2,41.944226601,-87.655998182,41.980264315,-87.913624596,2019-06-16T08:00:00.000,2019-06-16 08:30:00,1200.0,14.7
51624697d0583ed540b1aede4881ce9a4e759af2,41.890922026,-87.618868355,41.890922026,-87.618868355,2019-06-16T08:00:00.000,2019-06-16 08:00:00,360.0,0.8
b2d0e89a54058a68fd1ddf1b79d6a805b4bd0c44,41.859349715,-87.617358006,41.880994471,-87.632746489,2019-06-16T08:00:00.000,2019-06-16 08:15:00,865.0,2.7
34fb169d82a37a09cddda5ff695c8e98e378dc97,41.899602111,-87.633308037,41.79259236,-87.76961545299999,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1260.0,13.7
f4abfc0cea2abe6c6948ee4f8ea939f021af50d9,41.890922026,-87.618868355,41.892507781,-87.626214906,2019-06-16T08:00:00.000,2019-06-16 08:15:00,925.0,2.94
f07642d130c61e4fc31840fc53369294cea944d3,41.859349715,-87.617358006,41.785998518,-87.750934289,2019-06-16T08:00:00.000,2019-06-16 08:15:00,1320.0,12.6
5f45731d71f9162c988c715ed6886f82fb818f58,41.899602111,-87.633308037,41.874005383000004,-87.66351755,2019-06-16T08:00:00.000,2019-06-16 08:15:00,710.0,2.0
bf3ea437cc8bac0b0685542e2144c5181ffcd119,41.890922026,-87.618868355,41.891971508000005,-87.612945414,2019-06-16T08:00:00.000,2019-06-16 08:15:00,360.0,0.0
c53f945819b3efc2b51212d833bb69c71276b4ee,41.890922026,-87.618868355,41.879255084,-87.642648998,2019-06-16T08:00:00.000,2019-06-16 08:15:00,568.0,1.9
fefa1c1cb53a65432c09b517946b170f93b6b353,41.880994471,-87.632746489,41.879255084,-87.642648998,2019-06-16T08:00:00.000,2019-06-16 08:00:00,180.0,0.7
0bc14b06fbe7e01038f34a24b8c6f8e8df811d3c,41.89503345,-87.61971067200001,41.890922026,-87.618868355,2019-06-16T08:00:00.000,2019-06-16 08:00:00,412.0,1.57
